Timestamp,Euler_Roll,Euler_Pitch,Euler_Yaw,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
2024-01-06 21:34:03.719,0.009745,-1.798803,121.496436,0.31,-0.01,9.83,0.0,-0.125,0.188,-10.375,15.0,-37.688
2024-01-06 21:34:03.768,0.000488,-1.805294,121.474327,0.33,0.03,9.8,0.062,-0.188,-0.062,-10.375,15.0,-37.688
2024-01-06 21:34:03.782,-0.008271,-1.811069,121.454092,0.33,0.03,9.84,0.0,-0.062,0.125,-10.375,15.0,-37.688
2024-01-06 21:34:03.877,-0.00494,-1.808007,121.463381,0.3,-0.01,9.82,0.0,0.062,0.0,-10.375,15.0,-37.688
2024-01-06 21:34:03.893,0.00113,-1.810738,119.725747,0.32,-0.02,9.84,0.0,-0.125,0.0,-10.0,15.375,-38.5
2024-01-06 21:34:03.935,-0.007455,-1.802141,123.672819,0.29,0.01,9.81,0.0,-0.062,0.0,-10.688,14.25,-37.688
2024-01-06 21:34:03.978,-0.007082,-1.790861,123.694087,0.27,0.0,9.81,0.125,0.125,0.062,-10.688,14.25,-37.688
2024-01-06 21:34:03.990,-0.009654,-1.792001,121.416865,0.31,0.01,9.79,0.125,0.125,-0.062,-10.375,15.0,-38.5
2024-01-06 21:34:04.034,-0.008713,-1.795799,121.636377,0.31,0.0,9.84,0.062,0.0,0.062,-10.688,15.375,-38.5
2024-01-06 21:34:04.070,-0.008277,-1.810665,121.609651,0.36,0.0,9.85,0.188,0.125,-0.125,-10.688,15.375,-38.5
2024-01-06 21:34:04.137,-0.004952,-1.813263,124.257501,0.32,-0.01,9.84,0.25,0.188,0.062,-10.688,13.875,-38.875
2024-01-06 21:34:04.234,-0.00432,-1.813003,121.072791,0.32,-0.01,9.81,-0.125,-0.062,-0.062,-10.0,14.562,-38.5
2024-01-06 21:34:04.341,-0.006559,-1.804569,123.696864,0.3,-0.01,9.82,0.125,0.062,-0.125,-10.688,14.25,-37.375
2024-01-06 21:34:04.378,-0.026777,-1.80237,123.676877,0.3,0.07,9.76,-0.062,0.062,0.062,-10.688,14.25,-37.375
2024-01-06 21:34:04.430,-0.016074,-1.81713,121.742017,0.35,0.01,9.79,-0.188,-0.062,0.0,-10.0,14.25,-37.0
2024-01-06 21:34:04.497,-0.011738,-1.818839,119.239032,0.31,0.0,9.83,-0.125,0.0,0.062,-10.0,15.75,-37.0
2024-01-06 21:34:04.565,-0.010594,-1.797827,121.82474,0.27,0.0,9.84,-0.062,-0.25,0.0,-10.0,14.25,-36.562
2024-01-06 21:34:04.578,-0.011151,-1.809726,119.256025,0.28,0.0,9.8,0.0,-0.062,0.062,-10.0,15.75,-37.0
2024-01-06 21:34:04.591,-0.010064,-1.803877,121.814043,0.33,0.0,9.85,-0.062,0.062,-0.125,-10.0,14.25,-36.562
2024-01-06 21:34:04.636,0.010848,-1.80951,121.097,0.32,-0.04,9.85,-0.312,-0.125,0.188,-10.0,14.562,-38.5
2024-01-06 21:34:04.669,-0.001435,-1.809996,122.393469,0.31,0.04,9.76,-0.188,-0.062,0.062,-10.688,15.0,-36.875
2024-01-06 21:34:04.745,-0.00991,-1.801471,119.803654,0.29,0.02,9.82,0.0,-0.125,-0.062,-10.0,15.375,-37.688
2024-01-06 21:34:04.792,-0.011858,-1.804706,122.188161,0.31,0.01,9.83,-0.188,0.0,-0.062,-10.375,14.562,-38.062
2024-01-06 21:34:04.852,-0.013476,-1.810908,121.415605,0.32,0.0,9.81,-0.125,-0.188,0.0,-10.375,15.0,-38.062
2024-01-06 21:34:04.891,-0.015726,-1.813873,121.407599,0.32,0.01,9.8,-0.25,-0.062,0.188,-10.375,15.0,-38.062
2024-01-06 21:34:04.928,-0.014939,-1.810317,122.770274,0.3,0.0,9.86,-0.125,0.0,-0.062,-10.375,14.25,-37.688
2024-01-06 21:34:05.015,-0.014066,-1.812749,122.276663,0.32,0.0,9.85,0.125,0.062,-0.188,-10.375,14.562,-36.875
2024-01-06 21:34:05.035,-0.013363,-1.812518,122.277872,0.31,0.0,9.82,0.125,0.125,0.062,-10.375,14.562,-36.875
2024-01-06 21:34:05.047,-0.012695,-1.812206,123.496641,0.31,0.0,9.83,0.0,0.25,0.0,-10.375,13.875,-37.375
2024-01-06 21:34:05.105,-0.01206,-1.812002,123.497799,0.31,0.0,9.82,-0.125,-0.062,0.0,-10.375,13.875,-37.375
2024-01-06 21:34:05.117,-0.011457,-1.814628,121.17596,0.32,0.0,9.83,0.062,0.188,0.0,-10.0,14.562,-37.25
2024-01-06 21:34:05.131,-0.010884,-1.814303,121.177209,0.31,0.0,9.82,0.062,0.125,-0.125,-10.0,14.562,-37.25
2024-01-06 21:34:05.182,-0.013257,-1.81108,121.647012,0.3,0.01,9.82,0.062,0.062,0.062,-10.0,14.25,-38.188
2024-01-06 21:34:05.232,0.002372,-1.807665,123.032473,0.31,0.0,9.87,0.0,-0.062,0.0,-10.688,14.562,-38.5
2024-01-06 21:34:05.275,0.002497,-1.808123,123.031764,0.31,-0.04,9.8,0.125,0.0,-0.125,-10.688,14.562,-38.5
2024-01-06 21:34:05.307,-0.012505,-1.805058,122.314722,0.31,0.05,9.78,0.0,0.0,-0.062,-10.688,15.0,-37.75
2024-01-06 21:34:05.386,-0.002555,-1.805286,119.887377,0.32,-0.01,9.84,-0.062,0.0,0.062,-9.562,14.562,-37.688
2024-01-06 21:34:05.426,0.000505,-1.80589,119.889541,0.31,-0.01,9.77,-0.062,-0.062,-0.062,-9.562,14.562,-37.688
2024-01-06 21:34:05.469,-0.175562,-1.91635,121.790041,0.68,0.49,9.82,-1.5,0.25,-2.062,-10.375,14.562,-38.062
2024-01-06 21:34:05.494,-0.297837,-2.067637,121.442622,0.85,0.45,9.83,-3.062,0.25,-23.312,-10.375,14.562,-37.375
2024-01-06 21:34:05.508,-0.034455,-1.808727,122.154502,0.32,0.12,9.84,-0.188,-0.188,0.062,-10.375,14.562,-38.062
2024-01-06 21:34:05.538,-0.54664,-2.119829,121.075368,0.53,0.9,9.75,-4.562,0.562,-35.188,-10.375,14.562,-37.375
2024-01-06 21:34:05.685,0.038326,-1.811939,124.44732,0.18,0.09,9.84,5.75,1.062,4.875,-10.688,13.875,-37.375
2024-01-06 21:34:05.775,0.045021,-1.896227,124.017489,0.61,-0.03,9.98,1.0,0.188,8.312,-11.062,14.562,-37.688
2024-01-06 21:34:05.787,0.067923,-1.852148,124.409427,0.26,0.31,9.89,2.0,0.188,2.5,-10.688,13.875,-37.375
2024-01-06 21:34:05.807,-0.103208,-2.013025,123.633594,0.74,0.51,10.0,-1.688,-1.25,12.625,-11.062,14.562,-37.688
2024-01-06 21:34:05.869,-0.166462,-2.001949,122.203128,0.62,0.05,9.86,-28.812,-0.75,25.188,-11.062,15.375,-37.375
2024-01-06 21:34:05.994,0.493888,-1.504807,116.423769,-0.91,-1.21,10.35,-72.625,-28.25,47.938,-9.188,16.875,-36.188
2024-01-06 21:34:06.024,1.195073,-1.540111,114.203592,0.41,-2.75,10.62,-69.812,-32.75,31.875,-9.188,19.062,-34.688
2024-01-06 21:34:06.042,1.513848,-1.836472,113.945133,1.43,-1.45,10.91,-63.938,-37.812,21.625,-9.188,19.062,-34.688
2024-01-06 21:34:06.069,1.689327,-2.072059,112.392154,1.11,-0.85,9.67,-71.375,-36.688,23.438,-10.0,22.188,-34.688
2024-01-06 21:34:06.082,2.265135,-2.222228,112.498117,0.81,-2.14,9.12,-48.125,-37.375,27.688,-10.0,22.188,-34.688
2024-01-06 21:34:06.119,2.664154,-2.358678,111.828592,0.81,-1.69,9.35,-46.75,-32.875,14.562,-10.688,24.75,-32.375
2024-01-06 21:34:06.156,3.87931,-3.155935,110.516775,1.92,-2.68,9.0,-62.688,4.75,-22.562,-10.688,25.875,-30.875
2024-01-06 21:34:06.170,4.567489,-3.1382,110.821433,0.48,-3.12,9.81,-57.312,27.188,-28.812,-10.688,25.875,-30.875
2024-01-06 21:34:06.190,3.210728,-2.688217,111.66222,1.4,-2.15,8.89,-70.938,-14.625,-3.375,-10.688,24.75,-32.375
2024-01-06 21:34:06.204,5.026108,-3.101301,112.331934,0.42,-2.45,10.02,-51.312,43.562,-13.438,-11.875,27.375,-29.375
2024-01-06 21:34:06.294,17.105216,-8.641935,101.898889,1.29,-7.08,1.99,-114.25,47.062,58.625,-10.5,41.688,-1.75
2024-01-06 21:34:06.307,19.795832,-9.117645,101.513624,0.81,-7.14,2.47,-163.938,58.75,25.188,-10.5,41.688,-1.75
2024-01-06 21:34:06.336,14.094925,-7.362407,99.863325,3.37,-7.2,1.43,-95.0,8.812,88.125,-9.188,40.188,-13.188
2024-01-06 21:34:06.421,28.659216,-9.229816,97.419596,0.14,-8.05,0.42,-101.375,37.562,2.188,-7.5,41.688,7.25
2024-01-06 21:34:06.435,25.587945,-8.745335,98.469111,0.14,-8.18,1.19,-101.875,38.688,7.438,-8.562,43.188,2.375
2024-01-06 21:34:06.448,31.445135,-5.853892,97.918492,-1.23,-7.72,0.76,-96.5,13.812,1.688,-7.062,41.75,10.375
2024-01-06 21:34:06.704,56.702393,-44.137377,77.850568,0.16,-10.58,-0.08,-30.312,-6.562,12.75,-10.5,38.062,18.0
2024-01-06 21:34:06.748,58.48852,-49.654815,73.015093,0.21,-10.39,-0.44,-36.125,1.938,-7.312,-10.5,38.062,18.0
2024-01-06 21:34:06.837,62.427109,-60.226977,64.589508,0.49,-9.62,-1.3,-25.625,22.188,-11.0,-10.5,39.25,19.875
2024-01-06 21:34:06.851,64.11904,-65.963505,61.613084,0.09,-9.29,-1.02,-28.625,15.375,-14.062,-10.75,38.062,20.25
2024-01-06 21:34:06.866,65.723196,-70.495442,58.054344,0.45,-9.57,-1.04,-19.062,2.125,-9.25,-10.75,38.062,20.25
2024-01-06 21:34:06.965,71.64544,-86.084573,49.530409,0.9,-9.44,-1.49,-8.5,-3.938,4.375,-11.188,37.375,21.875
2024-01-06 21:34:06.980,68.754408,-79.012937,55.269212,0.5,-9.2,-1.06,-22.875,-6.625,-4.812,-11.562,37.375,22.562
2024-01-06 21:34:07.066,74.076904,-92.765715,48.345376,0.41,-9.31,-1.09,-18.062,-12.75,-9.5,-11.562,36.562,23.688
2024-01-06 21:34:07.099,75.453843,-95.958168,46.970481,0.8,-9.0,-1.85,-6.875,-8.812,-1.688,-11.5,35.875,23.688
2024-01-06 21:34:07.112,77.615183,-102.303861,44.377704,0.25,-9.55,-0.89,-2.562,-19.375,0.312,-12.188,36.0,24.062
2024-01-06 21:34:07.141,78.463841,-88.563461,45.592902,-0.1,-9.47,-0.76,-12.5,-24.562,-4.312,-12.188,36.0,24.062
2024-01-06 21:34:07.155,79.492894,-92.41992,42.977364,0.38,-9.36,-1.49,-6.75,-20.812,6.25,-10.688,36.688,23.688
2024-01-06 21:34:07.190,80.426826,-96.015283,41.6007,0.39,-9.68,-1.39,-5.062,-14.625,5.125,-10.688,36.688,23.688
2024-01-06 21:34:07.250,81.304651,-99.522484,41.420543,0.34,-9.84,-1.38,-6.562,-11.5,-2.625,-10.375,36.375,24.375
2024-01-06 21:34:07.290,83.056318,-106.569621,41.120013,0.12,-9.12,-1.6,-6.562,-6.562,-1.312,-9.562,35.562,25.25
2024-01-06 21:34:07.377,84.787095,-112.79387,39.327715,0.17,-9.03,-1.76,-5.812,-5.562,1.688,-10.375,35.562,25.188
2024-01-06 21:34:07.390,85.598835,-115.647389,38.732585,0.32,-9.19,-1.79,-4.562,-7.562,2.375,-10.375,35.562,25.188
2024-01-06 21:34:07.403,86.336814,-118.500572,37.383284,0.22,-9.41,-1.72,-9.312,-5.0,-0.812,-9.562,35.562,24.062
2024-01-06 21:34:07.451,87.051139,-121.112873,37.023794,0.29,-9.49,-1.78,-10.438,-0.062,0.625,-9.562,35.562,24.062
2024-01-06 21:34:07.604,90.040063,-116.001694,34.933195,0.28,-9.44,-1.79,-1.125,4.188,5.75,-10.0,35.188,25.188
2024-01-06 21:34:07.618,89.08429,-128.397761,39.635313,0.18,-9.47,-1.41,-1.0,-10.75,-2.312,-8.875,34.875,26.375
2024-01-06 21:34:07.631,89.477073,-113.101279,37.065282,-0.05,-9.53,-1.16,-4.938,-8.688,-2.938,-8.875,34.875,26.375
2024-01-06 21:34:07.678,91.088507,-121.865764,35.019151,0.07,-9.37,-1.6,1.812,-3.688,0.625,-8.875,34.5,24.75
2024-01-06 21:34:07.712,91.356913,-106.954535,33.506159,-0.07,-9.72,-1.1,-6.312,-6.5,-4.938,-8.875,34.5,24.75
2024-01-06 21:34:07.727,91.850425,-110.206809,33.18876,0.26,-9.32,-1.85,-8.25,3.688,-1.375,-9.188,35.562,25.562
2024-01-06 21:34:07.787,92.804007,-116.177676,32.2509,0.23,-9.38,-1.61,4.688,-3.438,1.688,-8.875,34.5,24.375
2024-01-06 21:34:07.804,93.030849,-119.041477,33.058182,0.14,-9.47,-1.22,-5.188,-11.5,-3.812,-9.188,35.188,25.562
2024-01-06 21:34:07.956,94.312002,-102.505162,30.47737,-0.83,-10.56,-1.07,25.625,36.688,195.188,-7.688,35.562,25.188
2024-01-06 21:34:07.978,94.418339,-91.127807,29.896874,-1.54,-9.57,-1.08,25.188,33.125,210.938,-4.375,36.375,24.875
2024-01-06 21:34:08.031,94.523407,-71.773529,29.00556,-4.61,-8.15,-0.33,-28.688,16.75,173.438,2.0,38.188,24.5
2024-01-06 21:34:08.052,94.479009,-63.410578,30.330451,-4.79,-7.24,-0.46,-21.0,36.062,162.312,2.0,38.188,24.5
2024-01-06 21:34:08.065,95.495808,-54.029806,31.384886,-4.34,-6.38,-2.95,-11.938,68.25,160.562,6.688,36.688,25.25
2024-01-06 21:34:08.086,96.333469,-45.626779,32.743572,-5.45,-5.94,-2.43,-11.688,80.5,127.438,6.688,36.688,25.25
2024-01-06 21:34:08.105,96.839702,-37.953378,33.783979,-5.81,-6.33,-1.87,-48.438,65.375,76.625,11.875,34.75,26.062
2024-01-06 21:34:08.297,106.571955,5.903085,77.033612,-4.36,-2.52,-7.24,-115.75,182.0,30.625,10.062,24.0,36.875
2024-01-06 21:34:08.310,109.420098,12.614825,92.992451,-5.82,-2.06,-6.97,-121.125,174.688,4.062,5.688,20.688,39.875
2024-01-06 21:34:08.325,112.278885,18.640087,100.835414,-7.08,-1.58,-6.63,-101.375,115.625,-57.625,5.688,20.688,39.875
2024-01-06 21:34:08.381,115.546567,25.093883,116.175268,-4.89,-0.32,-7.74,-87.562,96.438,-88.5,-1.375,16.75,43.0
2024-01-06 21:34:08.406,118.750267,31.733886,123.703901,-3.68,-0.06,-9.06,-76.0,85.75,-97.562,-1.375,16.75,43.0
2024-01-06 21:34:08.420,103.82525,38.258371,114.327387,-2.94,0.04,-9.17,-63.625,75.688,-94.312,-6.188,11.562,44.875
2024-01-06 21:34:08.485,107.574573,44.396583,118.814782,-3.15,-0.19,-9.16,-44.0,49.188,-87.562,-6.188,11.562,44.875
2024-01-06 21:34:08.499,110.899999,50.382822,123.705892,-2.58,-0.94,-9.07,-26.625,20.25,-84.938,-10.25,9.5,44.875
2024-01-06 21:34:08.514,114.091348,56.402824,127.201613,-1.6,-0.91,-9.86,-18.0,12.875,-86.938,-10.25,9.5,44.875
2024-01-06 21:34:08.604,116.842615,62.026979,128.26536,-1.88,-1.84,-9.57,-0.688,18.812,-89.75,-12.5,7.188,46.188
2024-01-06 21:34:08.618,121.382542,72.857603,131.436283,-0.95,-3.13,-9.14,18.125,14.312,-86.5,-13.5,6.062,45.75
2024-01-06 21:34:08.641,119.29235,67.530842,130.54683,-1.33,-2.42,-9.59,12.375,18.5,-92.688,-12.5,7.188,46.188
2024-01-06 21:34:08.666,125.203188,83.107872,133.40175,-0.31,-3.38,-9.17,22.688,-2.062,-58.75,-14.25,5.5,45.75
2024-01-06 21:34:08.781,128.564698,92.15337,134.917617,-0.77,-3.49,-8.94,19.5,-20.125,-51.312,-14.562,5.5,45.75
2024-01-06 21:34:08.829,134.145631,107.102592,136.360344,-1.21,-3.85,-8.49,35.938,9.438,-51.375,-14.188,5.75,45.75
2024-01-06 21:34:08.877,133.016089,103.692792,136.81922,-1.88,-3.51,-8.58,30.125,12.438,-31.25,-14.875,6.188,46.188
2024-01-06 21:34:08.976,135.911523,113.580862,136.897793,-1.14,-4.54,-8.5,3.812,7.375,-38.5,-13.75,6.688,45.75
2024-01-06 21:34:08.996,137.533497,119.51849,133.622507,-0.39,-4.51,-9.04,-8.875,-15.812,-11.188,-15.25,5.875,44.562
2024-01-06 21:34:09.009,138.448921,122.310292,132.834629,-0.75,-4.14,-9.23,13.188,-2.312,16.438,-15.25,5.875,44.562
2024-01-06 21:34:09.169,139.965599,111.963569,141.232532,0.25,-5.28,-9.45,1.562,5.5,11.875,-14.875,6.25,45.375
2024-01-06 21:34:09.181,140.640344,115.164514,140.47046,-0.63,-4.48,-8.97,-7.062,1.438,6.438,-14.875,6.25,45.375
2024-01-06 21:34:09.243,143.020273,126.316193,138.481263,-0.62,-4.07,-9.07,15.0,-4.5,4.375,-13.75,7.062,46.188
2024-01-06 21:34:09.257,143.496561,128.391946,136.131947,-1.71,-4.12,-7.93,39.125,-24.625,12.812,-14.875,6.688,47.25
2024-01-06 21:34:09.290,143.966067,130.511525,134.987739,-1.35,-4.26,-8.32,35.688,-16.812,15.062,-14.875,6.688,47.25
2024-01-06 21:34:09.415,145.038988,134.951407,135.474624,-0.71,-4.39,-9.15,51.438,-7.5,-8.062,-14.188,8.188,45.75
2024-01-06 21:34:09.435,145.294658,136.834162,137.518151,-1.09,-4.82,-8.4,65.5,-42.0,-21.438,-13.375,9.688,45.75
2024-01-06 21:34:09.448,144.547926,132.813955,136.832938,-0.55,-4.15,-9.15,37.812,-0.125,8.188,-14.188,8.188,45.75
2024-01-06 21:34:09.461,145.463714,138.460834,136.042678,-1.53,-4.96,-8.15,63.688,-38.75,-9.5,-13.375,9.688,45.75
2024-01-06 21:34:09.561,145.462547,141.218713,137.513667,-2.5,-5.45,-7.7,85.5,-40.562,-0.312,-13.062,11.875,45.75
2024-01-06 21:34:09.574,145.622385,142.302375,143.250794,-2.33,-4.61,-7.57,115.188,-49.0,-9.812,-11.875,14.062,43.75
2024-01-06 21:34:09.588,145.502184,140.124295,138.863873,-1.25,-5.75,-8.6,83.562,-24.5,22.5,-13.062,11.875,45.75
2024-01-06 21:34:09.610,145.627473,143.660776,141.629551,-1.5,-5.5,-8.07,163.438,-28.688,17.75,-11.875,14.062,43.75
2024-01-06 21:34:09.656,144.504724,144.140404,152.500915,-2.54,-7.71,-5.04,172.0,-33.625,10.562,-9.688,18.562,43.062
2024-01-06 21:34:09.679,143.109074,143.996336,167.033762,-3.45,-8.59,-4.3,124.75,-44.188,-39.562,-7.75,24.188,40.375
2024-01-06 21:34:09.694,142.661308,144.911,165.644849,-2.13,-6.87,-6.67,135.312,-11.25,-30.75,-7.75,24.188,40.375
2024-01-06 21:34:09.714,141.981692,146.199665,179.861979,-1.04,-7.81,-6.34,156.312,7.875,-6.812,-8.188,29.062,37.25
2024-01-06 21:34:09.921,139.257055,147.464898,-165.261142,-0.8,-8.87,-2.96,200.562,-31.438,12.188,-8.875,33.875,32.25
2024-01-06 21:34:09.961,133.933433,143.230562,-159.35973,-3.56,-6.42,0.14,230.062,-75.062,32.062,-6.25,37.688,25.0
2024-01-06 21:34:09.974,138.535427,148.335936,-166.59236,-1.21,-6.44,-4.48,209.125,-56.812,-1.375,-8.875,33.875,32.25
2024-01-06 21:34:09.987,136.311468,146.150699,-152.743529,-2.26,-8.32,-0.59,245.75,-78.75,46.75,-6.25,37.688,25.0
2024-01-06 21:34:10.002,131.203958,139.530421,-150.974568,-3.77,-7.6,1.43,180.25,-61.875,6.375,-5.562,44.188,19.688
2024-01-06 21:34:10.051,128.100562,135.297712,-157.939883,-4.08,-7.53,2.87,148.125,-47.75,-12.625,-5.562,44.188,19.688
2024-01-06 21:34:10.065,125.573473,131.753694,-150.526017,-4.47,-9.7,2.14,124.562,-62.25,-9.375,-3.688,46.0,11.688
2024-01-06 21:34:10.084,123.178432,126.327749,-155.635582,-0.82,-8.74,1.91,160.625,-69.562,21.375,-3.688,46.0,11.688
2024-01-06 21:34:10.120,120.927732,122.631062,-150.274872,-2.22,-8.16,1.71,170.062,-59.0,9.688,-4.062,47.562,5.5
2024-01-06 21:34:10.132,118.207276,118.094914,-154.7297,-1.98,-7.32,3.18,173.188,-40.938,-11.75,-4.062,47.562,5.5
2024-01-06 21:34:10.149,115.10396,113.768713,-153.010258,-3.22,-7.81,5.24,172.125,-39.375,-2.438,-2.188,46.875,0.5
2024-01-06 21:34:10.239,107.886409,104.170452,-138.312686,-0.04,-4.42,7.28,117.438,-90.25,17.688,-1.875,43.062,-17.875
2024-01-06 21:34:10.253,103.842784,98.581934,-143.097594,0.95,-3.63,7.12,163.938,-95.562,75.25,-1.875,43.062,-17.875
2024-01-06 21:34:10.288,100.012167,94.099246,-142.829182,-1.56,-5.11,9.93,167.125,-86.562,56.062,-4.5,40.875,-20.688
2024-01-06 21:34:10.417,91.931924,85.998484,-143.634577,-1.03,-2.7,9.15,193.688,-13.625,9.5,-2.562,38.562,-26.5
2024-01-06 21:34:10.484,87.521419,81.287634,-147.936627,1.31,-0.59,9.07,209.438,-25.25,62.188,-2.562,38.562,-26.5
2024-01-06 21:34:10.509,83.599982,77.078751,-145.91517,0.47,-1.49,9.31,181.312,-32.625,107.75,-4.875,34.062,-29.188
2024-01-06 21:34:10.549,79.954593,73.757005,-149.336548,-2.15,-2.16,11.44,136.625,-22.25,55.125,-4.875,34.062,-29.188
2024-01-06 21:34:10.594,76.244712,70.359579,-141.784487,-1.12,-1.11,11.01,55.5,-17.562,-26.875,-2.562,28.75,-35.5
2024-01-06 21:34:10.631,68.386651,63.17634,-140.738319,0.74,0.75,10.01,-31.75,-35.062,-19.75,-4.562,22.0,-37.375
2024-01-06 21:34:10.677,65.091557,59.87399,-146.753844,0.52,-0.45,10.37,-28.375,-24.0,15.125,-6.375,23.875,-36.562
2024-01-06 21:34:10.770,56.594845,50.948357,-154.701311,0.62,-0.29,9.11,-34.125,4.875,-32.188,-7.875,23.75,-35.875
2024-01-06 21:34:10.876,51.830403,45.536574,-162.878124,0.62,-1.91,9.26,-2.188,21.188,9.125,-7.875,26.375,-34.688
2024-01-06 21:34:10.889,49.905787,42.994854,-163.487742,0.88,-2.25,9.49,-7.312,25.5,2.938,-7.875,26.375,-35.875
2024-01-06 21:34:10.931,47.770262,40.569951,-165.578726,0.87,-1.14,9.03,-0.25,23.938,-17.812,-7.875,26.375,-35.875
2024-01-06 21:34:10.945,45.518656,38.513429,-168.758631,0.09,-0.44,9.2,16.562,20.875,-3.875,-7.5,26.375,-35.062
2024-01-06 21:34:10.972,43.700931,36.599239,-170.845658,-0.04,-1.61,9.98,43.938,18.5,35.812,-7.5,26.375,-35.062
2024-01-06 21:34:11.074,40.03658,33.141461,-174.569949,-0.42,-0.47,9.91,49.25,20.062,18.062,-6.375,25.562,-34.688
2024-01-06 21:34:11.127,35.729106,30.304387,-164.603754,-1.06,1.37,9.72,40.062,51.438,-13.438,-2.25,20.375,-39.75
2024-01-06 21:34:11.159,33.664602,29.095969,-162.02106,-1.06,0.96,9.86,37.562,57.25,1.25,0.25,18.875,-40.875
2024-01-06 21:34:11.172,31.834219,28.085203,-165.136538,-1.55,0.51,9.92,16.062,69.312,9.688,0.25,18.875,-40.875
2024-01-06 21:34:11.189,29.897756,27.254545,-162.986499,-1.93,1.15,9.51,8.938,67.938,5.438,2.062,17.375,-41.688
2024-01-06 21:34:11.222,28.00768,26.603856,-166.961593,-2.34,1.28,9.22,5.812,57.125,1.312,2.062,17.375,-41.688
2024-01-06 21:34:11.264,23.799987,25.702528,-163.298172,-2.42,2.88,7.86,113.625,-41.688,42.562,6.562,14.0,-41.375
2024-01-06 21:34:11.289,21.418051,25.134869,-158.23399,-1.98,3.42,7.74,142.5,-62.438,67.0,7.688,11.75,-42.875
2024-01-06 21:34:11.305,18.993101,24.617074,-166.101418,-2.1,4.07,7.96,159.375,-69.375,77.125,7.688,11.75,-42.875
2024-01-06 21:34:11.371,14.064025,23.329897,-162.454314,-1.8,5.41,7.78,148.562,-85.562,90.312,6.562,7.25,-44.0
2024-01-06 21:34:11.385,16.636537,23.87216,-154.599952,-1.55,4.84,9.05,151.625,-74.688,82.125,6.562,7.25,-44.0
2024-01-06 21:34:11.415,8.836824,21.266043,-154.749446,0.12,7.05,7.27,124.438,-87.812,87.75,3.875,1.0,-44.688
2024-01-06 21:34:11.428,11.624017,22.43508,-148.703393,-0.76,5.54,7.99,130.0,-91.812,101.625,3.875,1.0,-44.688
2024-01-06 21:34:11.448,6.096503,19.785435,-145.71379,0.98,6.91,6.68,119.562,-91.125,97.5,0.562,-5.0,-44.25
2024-01-06 21:34:11.495,3.65385,18.423135,-143.466168,0.99,6.99,7.56,132.938,-92.125,86.375,-2.062,-8.688,-43.25
2024-01-06 21:34:11.507,1.380045,17.47716,-146.845762,0.07,7.23,8.08,128.688,-89.375,45.75,-2.062,-8.688,-43.25
2024-01-06 21:34:11.522,-0.886672,16.188071,-146.351729,1.14,7.53,7.81,120.75,-88.562,40.75,-6.5,-12.875,-43.188
2024-01-06 21:34:11.536,-3.475241,14.641489,-149.514027,1.55,7.72,5.89,110.562,-85.812,44.688,-6.5,-12.875,-43.188
2024-01-06 21:34:11.608,-6.284317,12.459726,-146.629656,2.66,8.2,4.8,95.062,-86.75,42.125,-10.562,-17.0,-39.25
2024-01-06 21:34:11.668,-11.802519,7.448071,-147.745741,3.66,8.83,4.07,88.5,-85.0,13.562,-13.25,-19.562,-37.0
2024-01-06 21:34:11.736,-14.739676,4.56674,-149.985292,3.55,8.38,2.96,110.25,-80.5,27.0,-13.25,-19.562,-37.0
2024-01-06 21:34:11.747,-17.487978,1.837016,-148.938913,3.71,8.41,3.11,111.688,-72.562,28.875,-16.562,-22.188,-34.688
2024-01-06 21:34:11.764,-20.149649,-0.606632,-151.173154,3.35,8.92,3.12,97.25,-60.562,15.312,-16.562,-22.188,-34.688
2024-01-06 21:34:11.777,-22.883373,-3.451793,-148.78165,3.91,9.18,2.49,85.25,-53.875,2.312,-19.562,-24.375,-30.875
2024-01-06 21:34:11.794,-25.828872,-6.794602,-150.299068,3.8,9.43,1.36,76.625,-45.5,-37.625,-19.562,-24.375,-30.875
2024-01-06 21:34:11.807,-28.749794,-10.2078,-144.74919,3.56,9.43,0.95,99.688,-32.688,-31.875,-21.562,-27.0,-27.75
2024-01-06 21:34:11.823,-34.287328,-16.976424,-130.183071,3.37,8.48,0.68,72.562,-19.312,-42.375,-19.688,-28.875,-25.875
2024-01-06 21:34:11.836,-31.59638,-13.733498,-144.767756,4.04,8.74,0.66,98.375,-25.438,-33.938,-21.562,-27.0,-27.75
2024-01-06 21:34:11.850,-36.948484,-20.355218,-124.796893,3.67,8.05,0.35,31.562,-18.312,-50.125,-19.688,-28.875,-25.875
2024-01-06 21:34:11.878,-42.665987,-28.849058,-77.074746,2.68,9.76,-1.28,21.0,-1.875,-30.438,-18.188,-33.75,-20.75
2024-01-06 21:34:11.899,-45.156493,-32.370235,-63.944422,2.45,9.25,-0.4,-1.125,-0.688,-22.125,-17.875,-34.5,-19.188
2024-01-06 21:34:11.942,-47.49373,-35.667381,-49.359403,2.19,9.64,-0.32,-0.75,1.062,-26.5,-17.875,-34.5,-19.188
2024-01-06 21:34:11.971,-49.821361,-39.280408,-36.710446,2.04,9.33,-0.66,-6.625,10.5,-36.125,-17.062,-34.875,-18.5
2024-01-06 21:34:12.011,-54.259096,-46.462333,-17.16992,1.72,9.61,-0.58,8.062,22.875,-42.25,-16.0,-34.875,-18.5
