Timestamp,Quaternion_W,Quaternion_X,Quaternion_Y,Quaternion_Z
2024-01-03 23:53:46.660,14557,64,-37,7518
2024-01-03 23:53:46.692,14557,64,-37,7518
2024-01-03 23:53:46.714,14557,64,-37,7518
2024-01-03 23:53:46.742,14557,64,-37,7518
2024-01-03 23:53:46.768,14557,64,-37,7518
2024-01-03 23:53:46.800,14557,64,-37,7518
2024-01-03 23:53:46.829,14557,64,-37,7518
2024-01-03 23:53:46.850,14557,64,-37,7518
2024-01-03 23:53:46.881,14557,64,-37,7518
2024-01-03 23:53:46.904,14557,64,-37,7518
2024-01-03 23:53:46.932,14557,64,-37,7518
2024-01-03 23:53:46.965,14557,64,-37,7518
2024-01-03 23:53:47.010,14557,64,-37,7518
2024-01-03 23:53:47.059,14557,64,-37,7518
2024-01-03 23:53:47.061,14557,64,-37,7518
2024-01-03 23:53:47.070,14557,64,-37,7518
2024-01-03 23:53:47.122,14557,64,-37,7518
2024-01-03 23:53:47.142,14557,64,-37,7518
2024-01-03 23:53:47.154,14557,64,-37,7518
2024-01-03 23:53:47.179,14557,64,-37,7518
2024-01-03 23:53:47.214,14557,64,-37,7518
2024-01-03 23:53:47.233,14557,64,-37,7518
2024-01-03 23:53:47.263,14557,64,-37,7518
2024-01-03 23:53:47.292,14557,64,-37,7518
2024-01-03 23:53:47.314,14557,64,-37,7518
2024-01-03 23:53:47.342,14557,64,-37,7518
2024-01-03 23:53:47.374,14557,64,-37,7518
2024-01-03 23:53:47.406,14557,64,-37,7518
2024-01-03 23:53:47.431,14557,64,-37,7518
2024-01-03 23:53:47.453,14557,64,-37,7518
2024-01-03 23:53:47.485,14557,64,-37,7518
2024-01-03 23:53:47.562,14557,64,-37,7518
2024-01-03 23:53:47.567,14557,64,-37,7518
2024-01-03 23:53:47.577,14557,64,-37,7518
2024-01-03 23:53:47.591,14557,64,-37,7518
2024-01-03 23:53:47.618,14557,64,-37,7518
2024-01-03 23:53:47.648,14557,64,-37,7518
2024-01-03 23:53:47.678,14557,64,-37,7518
2024-01-03 23:53:47.704,14557,64,-37,7518
2024-01-03 23:53:47.733,14557,64,-37,7518
2024-01-03 23:53:47.769,14557,64,-37,7518
2024-01-03 23:53:47.792,14557,64,-37,7518
2024-01-03 23:53:47.822,14557,64,-37,7518
2024-01-03 23:53:47.856,14557,64,-37,7518
2024-01-03 23:53:47.876,14557,64,-37,7518
2024-01-03 23:53:47.902,14557,64,-37,7518
2024-01-03 23:53:47.928,14557,64,-37,7518
2024-01-03 23:53:47.954,14557,64,-37,7518
2024-01-03 23:53:47.998,14557,64,-37,7518
2024-01-03 23:53:48.013,14557,64,-37,7518
2024-01-03 23:53:48.034,14557,64,-37,7518
2024-01-03 23:53:48.061,14557,64,-37,7518
2024-01-03 23:53:48.093,14557,64,-37,7518
2024-01-03 23:53:48.128,14557,64,-37,7518
2024-01-03 23:53:48.150,14557,64,-37,7518
2024-01-03 23:53:48.217,14557,64,-37,7518
2024-01-03 23:53:48.227,14557,64,-37,7518
2024-01-03 23:53:48.261,14557,64,-37,7518
2024-01-03 23:53:48.277,14557,64,-37,7518
2024-01-03 23:53:48.322,14557,64,-37,7518
2024-01-03 23:53:48.336,14557,64,-37,7518
2024-01-03 23:53:48.361,14557,64,-37,7518
2024-01-03 23:53:48.388,14557,64,-37,7518
2024-01-03 23:53:48.415,14557,64,-37,7518
2024-01-03 23:53:48.447,14557,64,-37,7518
2024-01-03 23:53:48.468,14557,64,-37,7518
2024-01-03 23:53:48.496,14557,64,-37,7518
2024-01-03 23:53:48.534,14557,64,-37,7518
2024-01-03 23:53:48.578,14557,64,-37,7518
2024-01-03 23:53:48.601,14557,64,-37,7518
2024-01-03 23:53:48.612,14557,64,-37,7518
2024-01-03 23:53:48.637,14557,64,-37,7518
2024-01-03 23:53:48.655,14557,64,-37,7518
2024-01-03 23:53:48.686,14557,64,-37,7518
2024-01-03 23:53:48.738,14557,64,-37,7518
2024-01-03 23:53:48.770,14557,64,-37,7518
2024-01-03 23:53:48.777,14557,64,-37,7518
2024-01-03 23:53:48.794,14557,64,-37,7518
2024-01-03 23:53:48.824,14557,64,-37,7518
2024-01-03 23:53:48.859,14557,64,-37,7518
2024-01-03 23:53:48.878,14557,64,-37,7518
2024-01-03 23:53:48.904,14557,64,-37,7518
2024-01-03 23:53:48.934,14557,64,-37,7518
2024-01-03 23:53:48.967,14557,64,-37,7518
2024-01-03 23:53:48.995,14557,64,-37,7518
2024-01-03 23:53:49.017,14557,65,-36,7518
2024-01-03 23:53:49.047,14557,65,-36,7518
2024-01-03 23:53:49.074,14557,65,-36,7518
2024-01-03 23:53:49.102,14557,65,-36,7518
2024-01-03 23:53:49.127,14557,65,-36,7518
2024-01-03 23:53:49.165,14557,65,-36,7518
2024-01-03 23:53:49.189,14557,65,-36,7518
2024-01-03 23:53:49.232,14557,65,-36,7518
2024-01-03 23:53:49.242,14557,65,-36,7518
2024-01-03 23:53:49.268,14557,65,-36,7518
2024-01-03 23:53:49.295,14557,65,-36,7518
2024-01-03 23:53:49.325,14557,65,-36,7518
2024-01-03 23:53:49.350,14557,65,-36,7518
2024-01-03 23:53:49.379,14557,65,-36,7518
2024-01-03 23:53:49.406,14557,65,-36,7518
2024-01-03 23:53:49.430,14557,65,-36,7518
2024-01-03 23:53:49.460,14557,65,-36,7518
2024-01-03 23:53:49.486,14557,65,-36,7518
2024-01-03 23:53:49.514,14557,65,-36,7518
2024-01-03 23:53:49.536,14557,65,-36,7518
2024-01-03 23:53:49.567,14557,65,-36,7518
2024-01-03 23:53:49.600,14557,65,-36,7518
2024-01-03 23:53:49.626,14557,65,-36,7518
2024-01-03 23:53:49.661,14557,65,-36,7518
2024-01-03 23:53:49.678,14557,65,-36,7518
2024-01-03 23:53:49.705,14557,65,-36,7518
2024-01-03 23:53:49.744,14557,65,-36,7518
2024-01-03 23:53:49.765,14557,65,-36,7518
2024-01-03 23:53:49.794,14557,65,-36,7518
2024-01-03 23:53:49.850,14557,65,-36,7518
2024-01-03 23:53:49.866,14557,65,-36,7518
2024-01-03 23:53:49.875,14557,65,-36,7518
2024-01-03 23:53:49.915,14557,65,-36,7518
2024-01-03 23:53:49.928,14557,65,-36,7518
2024-01-03 23:53:49.955,14557,65,-36,7518
2024-01-03 23:53:49.978,14557,65,-36,7518
2024-01-03 23:53:50.012,14557,65,-36,7518
2024-01-03 23:53:50.036,14557,65,-36,7518
2024-01-03 23:53:50.062,14557,65,-36,7518
2024-01-03 23:53:50.118,14557,65,-36,7518
2024-01-03 23:53:50.144,14557,65,-36,7518
2024-01-03 23:53:50.149,14557,65,-36,7518
2024-01-03 23:53:50.184,14557,65,-36,7518
2024-01-03 23:53:50.203,14557,65,-36,7518
2024-01-03 23:53:50.236,14557,65,-36,7518
2024-01-03 23:53:50.264,14557,65,-36,7518
2024-01-03 23:53:50.287,14557,64,-37,7518
2024-01-03 23:53:50.311,14557,64,-37,7518
2024-01-03 23:53:50.356,14557,64,-37,7518
2024-01-03 23:53:50.367,14557,64,-37,7518
2024-01-03 23:53:50.394,14557,64,-37,7518
2024-01-03 23:53:50.421,14557,64,-37,7518
2024-01-03 23:53:50.448,14557,64,-37,7518
2024-01-03 23:53:50.475,14557,64,-37,7518
2024-01-03 23:53:50.505,14557,64,-37,7518
2024-01-03 23:53:50.542,14557,64,-37,7518
2024-01-03 23:53:50.556,14557,64,-37,7518
2024-01-03 23:53:50.610,14557,64,-37,7518
2024-01-03 23:53:50.621,14557,64,-37,7518
2024-01-03 23:53:50.638,14557,64,-37,7518
2024-01-03 23:53:50.663,14557,64,-37,7518
2024-01-03 23:53:50.693,14557,64,-37,7518
2024-01-03 23:53:50.717,14557,64,-37,7518
2024-01-03 23:53:50.785,14557,64,-37,7518
2024-01-03 23:53:50.799,14557,64,-37,7518
2024-01-03 23:53:50.806,14557,64,-37,7518
2024-01-03 23:53:50.830,14557,64,-37,7518
2024-01-03 23:53:50.853,14557,64,-37,7518
2024-01-03 23:53:50.887,14557,64,-37,7518
2024-01-03 23:53:50.913,14557,64,-37,7518
2024-01-03 23:53:50.946,14557,64,-37,7518
2024-01-03 23:53:50.970,14557,64,-37,7518
2024-01-03 23:53:51.014,14557,64,-37,7518
2024-01-03 23:53:51.020,14557,64,-37,7518
2024-01-03 23:53:51.053,14557,64,-37,7518
2024-01-03 23:53:51.074,14557,64,-37,7518
2024-01-03 23:53:51.103,14557,64,-37,7518
2024-01-03 23:53:51.131,14557,64,-37,7518
2024-01-03 23:53:51.156,14557,64,-37,7518
2024-01-03 23:53:51.193,14557,64,-37,7518
2024-01-03 23:53:51.242,14557,64,-37,7518
2024-01-03 23:53:51.256,14557,64,-37,7518
2024-01-03 23:53:51.270,14557,64,-37,7518
2024-01-03 23:53:51.315,14557,64,-37,7518
2024-01-03 23:53:51.330,14557,64,-37,7518
2024-01-03 23:53:51.354,14557,64,-37,7518
2024-01-03 23:53:51.387,14557,64,-37,7518
2024-01-03 23:53:51.409,14557,64,-37,7518
2024-01-03 23:53:51.491,14557,64,-37,7518
2024-01-03 23:53:51.496,14557,64,-37,7518
2024-01-03 23:53:51.502,14557,64,-37,7518
2024-01-03 23:53:51.530,14557,64,-37,7518
2024-01-03 23:53:51.587,14557,64,-37,7518
2024-01-03 23:53:51.592,14557,64,-37,7518
2024-01-03 23:53:51.616,14557,64,-37,7518
2024-01-03 23:53:51.647,14557,64,-37,7518
2024-01-03 23:53:51.694,14557,64,-37,7518
2024-01-03 23:53:51.705,14557,64,-37,7518
2024-01-03 23:53:51.716,14557,64,-37,7518
2024-01-03 23:53:51.737,14557,64,-37,7518
2024-01-03 23:53:51.766,14557,64,-37,7518
2024-01-03 23:53:51.791,14557,64,-37,7518
2024-01-03 23:53:51.839,14557,64,-37,7518
2024-01-03 23:53:51.848,14557,64,-37,7518
2024-01-03 23:53:51.872,14557,64,-37,7518
2024-01-03 23:53:51.916,14557,64,-37,7518
2024-01-03 23:53:51.927,14557,64,-37,7518
2024-01-03 23:53:51.954,14557,64,-37,7518
2024-01-03 23:53:51.982,14557,64,-37,7518
2024-01-03 23:53:52.007,14557,64,-37,7518
2024-01-03 23:53:52.042,14557,64,-37,7518
2024-01-03 23:53:52.077,14557,64,-37,7518
2024-01-03 23:53:52.096,14557,64,-37,7518
2024-01-03 23:53:52.117,14557,64,-37,7518
2024-01-03 23:53:52.145,14557,64,-37,7518
2024-01-03 23:53:52.173,14557,64,-37,7518
2024-01-03 23:53:52.203,14557,64,-37,7518
2024-01-03 23:53:52.226,14557,64,-37,7518
2024-01-03 23:53:52.254,14557,64,-37,7518
2024-01-03 23:53:52.282,14557,64,-37,7518
2024-01-03 23:53:52.327,14557,64,-37,7518
2024-01-03 23:53:52.338,14557,64,-37,7518
2024-01-03 23:53:52.366,14557,64,-37,7518
2024-01-03 23:53:52.391,14557,64,-37,7518
2024-01-03 23:53:52.416,14557,64,-37,7518
2024-01-03 23:53:52.442,14557,64,-37,7518
2024-01-03 23:53:52.471,14557,64,-37,7518
2024-01-03 23:53:52.499,14557,64,-37,7518
2024-01-03 23:53:52.525,14557,64,-37,7518
2024-01-03 23:53:52.554,14557,64,-37,7518
2024-01-03 23:53:52.584,14557,64,-37,7518
2024-01-03 23:53:52.607,14557,64,-37,7518
2024-01-03 23:53:52.634,14557,64,-37,7518
2024-01-03 23:53:52.662,14557,64,-37,7518
2024-01-03 23:53:52.692,14557,64,-37,7518
2024-01-03 23:53:52.718,14557,64,-37,7518
2024-01-03 23:53:52.746,14557,64,-37,7518
2024-01-03 23:53:52.786,14557,64,-37,7518
2024-01-03 23:53:52.825,14557,64,-37,7518
2024-01-03 23:53:52.836,14557,64,-37,7518
2024-01-03 23:53:52.861,14557,64,-37,7518
2024-01-03 23:53:52.901,14557,64,-37,7518
2024-01-03 23:53:52.917,14557,64,-37,7518
2024-01-03 23:53:52.943,14557,64,-37,7518
2024-01-03 23:53:52.972,14557,64,-37,7518
2024-01-03 23:53:52.998,14557,64,-37,7518
2024-01-03 23:53:53.028,14557,64,-37,7518
2024-01-03 23:53:53.056,14557,64,-37,7518
2024-01-03 23:53:53.085,14557,64,-37,7518
2024-01-03 23:53:53.127,14557,64,-37,7518
2024-01-03 23:53:53.138,14557,64,-37,7518
2024-01-03 23:53:53.164,14557,64,-37,7518
2024-01-03 23:53:53.194,14557,64,-37,7518
2024-01-03 23:53:53.223,14557,64,-37,7518
2024-01-03 23:53:53.248,14557,64,-37,7518
2024-01-03 23:53:53.328,14557,64,-37,7518
2024-01-03 23:53:53.343,14557,64,-37,7518
2024-01-03 23:53:53.358,14557,64,-37,7518
2024-01-03 23:53:53.388,14557,64,-37,7518
2024-01-03 23:53:53.413,14557,64,-37,7518
2024-01-03 23:53:53.441,14557,64,-37,7518
2024-01-03 23:53:53.466,14557,64,-37,7518
2024-01-03 23:53:53.493,14557,64,-37,7518
2024-01-03 23:53:53.527,14557,64,-37,7518
2024-01-03 23:53:53.549,14557,64,-37,7518
2024-01-03 23:53:53.584,14557,64,-37,7518
2024-01-03 23:53:53.628,14557,64,-37,7518
2024-01-03 23:53:53.639,14557,64,-37,7518
2024-01-03 23:53:53.654,14557,64,-37,7518
2024-01-03 23:53:53.684,14557,64,-37,7518
2024-01-03 23:53:53.710,14557,64,-37,7518
2024-01-03 23:53:53.736,14557,64,-37,7518
2024-01-03 23:53:53.763,14557,64,-37,7518
2024-01-03 23:53:53.793,14557,64,-37,7518
2024-01-03 23:53:53.828,14557,64,-37,7518
2024-01-03 23:53:53.847,14557,64,-37,7518
2024-01-03 23:53:53.876,14557,64,-37,7518
2024-01-03 23:53:53.910,14557,64,-37,7518
2024-01-03 23:53:53.937,14557,64,-37,7518
2024-01-03 23:53:53.959,14557,64,-37,7518
2024-01-03 23:53:53.988,14557,64,-37,7518
2024-01-03 23:53:54.011,14557,64,-37,7518
2024-01-03 23:53:54.043,14557,64,-37,7518
2024-01-03 23:53:54.066,14557,64,-37,7518
2024-01-03 23:53:54.094,14557,64,-37,7518
2024-01-03 23:53:54.120,14557,64,-37,7518
2024-01-03 23:53:54.163,14557,64,-37,7518
2024-01-03 23:53:54.184,14557,64,-37,7518
2024-01-03 23:53:54.206,14557,64,-37,7518
2024-01-03 23:53:54.232,14557,64,-37,7518
2024-01-03 23:53:54.260,14557,64,-37,7518
2024-01-03 23:53:54.297,14557,64,-37,7518
2024-01-03 23:53:54.315,14557,64,-37,7518
2024-01-03 23:53:54.342,14557,64,-37,7518
2024-01-03 23:53:54.372,14557,64,-37,7518
2024-01-03 23:53:54.402,14557,64,-37,7518
2024-01-03 23:53:54.425,14557,64,-37,7518
2024-01-03 23:53:54.459,14557,64,-37,7518
2024-01-03 23:53:54.480,14557,64,-37,7518
2024-01-03 23:53:54.508,14557,64,-37,7518
2024-01-03 23:53:54.538,14557,64,-37,7518
2024-01-03 23:53:54.591,14557,64,-37,7518
2024-01-03 23:53:54.596,14557,64,-37,7518
2024-01-03 23:53:54.616,14557,64,-37,7518
2024-01-03 23:53:54.647,14557,64,-37,7518
2024-01-03 23:53:54.697,14557,64,-37,7518
2024-01-03 23:53:54.725,14557,64,-37,7518
2024-01-03 23:53:54.729,14557,64,-37,7518
2024-01-03 23:53:54.751,14557,64,-37,7518
2024-01-03 23:53:54.779,14557,64,-37,7518
2024-01-03 23:53:54.807,14557,64,-37,7518
2024-01-03 23:53:54.845,14557,64,-37,7518
2024-01-03 23:53:54.864,14557,64,-37,7518
2024-01-03 23:53:54.893,14557,64,-37,7518
2024-01-03 23:53:54.931,14557,64,-37,7518
2024-01-03 23:53:54.944,14557,64,-37,7518
2024-01-03 23:53:55.008,14557,64,-37,7518
2024-01-03 23:53:55.014,14557,64,-37,7518
2024-01-03 23:53:55.027,14557,64,-37,7518
2024-01-03 23:53:55.056,14557,64,-37,7518
2024-01-03 23:53:55.083,14557,64,-37,7518
2024-01-03 23:53:55.153,14557,64,-37,7518
2024-01-03 23:53:55.158,14557,64,-37,7518
2024-01-03 23:53:55.170,14557,64,-37,7518
2024-01-03 23:53:55.211,14557,64,-37,7518
2024-01-03 23:53:55.225,14557,64,-37,7518
2024-01-03 23:53:55.252,14557,64,-37,7518
2024-01-03 23:53:55.282,14557,64,-37,7518
2024-01-03 23:53:55.322,14557,64,-37,7518
2024-01-03 23:53:55.343,14557,64,-37,7518
2024-01-03 23:53:55.384,14557,64,-37,7518
2024-01-03 23:53:55.390,14557,64,-37,7518
2024-01-03 23:53:55.416,14557,64,-37,7518
2024-01-03 23:53:55.444,14557,64,-37,7518
2024-01-03 23:53:55.484,14557,64,-37,7518
2024-01-03 23:53:55.524,14557,64,-37,7518
2024-01-03 23:53:55.528,14557,64,-37,7518
2024-01-03 23:53:55.551,14557,64,-37,7518
2024-01-03 23:53:55.579,14557,64,-37,7518
2024-01-03 23:53:55.604,14557,64,-37,7518
2024-01-03 23:53:55.663,14557,64,-37,7518
2024-01-03 23:53:55.683,14557,64,-37,7518
2024-01-03 23:53:55.687,14557,64,-37,7518
2024-01-03 23:53:55.718,14557,64,-37,7518
2024-01-03 23:53:55.759,14557,64,-37,7518
2024-01-03 23:53:55.772,14557,64,-37,7518
2024-01-03 23:53:55.796,14557,64,-37,7518
2024-01-03 23:53:55.843,14557,64,-37,7518
2024-01-03 23:53:55.881,14557,64,-37,7518
2024-01-03 23:53:55.896,14557,64,-37,7518
2024-01-03 23:53:55.907,14557,64,-37,7518
2024-01-03 23:53:55.936,14557,64,-37,7518
2024-01-03 23:53:55.963,14557,64,-37,7518
2024-01-03 23:53:55.990,14557,64,-37,7518
2024-01-03 23:53:56.014,14557,64,-37,7518
2024-01-03 23:53:56.057,14557,64,-37,7518
2024-01-03 23:53:56.073,14557,64,-37,7518
2024-01-03 23:53:56.096,14557,64,-37,7518
2024-01-03 23:53:56.126,14557,64,-37,7518
2024-01-03 23:53:56.161,14557,64,-37,7518
2024-01-03 23:53:56.196,14557,64,-37,7518
2024-01-03 23:53:56.216,14557,64,-37,7518
2024-01-03 23:53:56.236,14557,64,-37,7518
2024-01-03 23:53:56.279,14557,64,-37,7518
2024-01-03 23:53:56.287,14557,64,-37,7518
2024-01-03 23:53:56.314,14557,64,-37,7518
2024-01-03 23:53:56.344,14557,64,-37,7518
2024-01-03 23:53:56.371,14557,64,-37,7518
2024-01-03 23:53:56.410,14557,64,-37,7518
2024-01-03 23:53:56.426,14557,64,-37,7518
2024-01-03 23:53:56.484,14557,64,-37,7518
2024-01-03 23:53:56.489,14557,64,-37,7518
2024-01-03 23:53:56.513,14557,64,-37,7518
2024-01-03 23:53:56.538,14557,64,-37,7518
2024-01-03 23:53:56.566,14557,64,-37,7518
2024-01-03 23:53:56.593,14557,64,-37,7518
2024-01-03 23:53:56.623,14557,64,-37,7518
2024-01-03 23:53:56.649,14557,64,-37,7518
2024-01-03 23:53:56.675,14557,64,-37,7518
2024-01-03 23:53:56.710,14557,64,-37,7518
2024-01-03 23:53:56.736,14557,64,-37,7518
2024-01-03 23:53:56.784,14557,64,-37,7518
2024-01-03 23:53:56.817,14557,64,-37,7518
2024-01-03 23:53:56.827,14557,64,-37,7518
2024-01-03 23:53:56.841,14557,64,-37,7518
2024-01-03 23:53:56.869,14557,64,-37,7518
2024-01-03 23:53:56.929,14557,64,-37,7518
2024-01-03 23:53:56.949,14557,64,-37,7518
2024-01-03 23:53:56.959,14557,64,-37,7518
2024-01-03 23:53:56.978,14557,64,-37,7518
2024-01-03 23:53:57.010,14557,64,-37,7518
2024-01-03 23:53:57.034,14557,64,-37,7518
2024-01-03 23:53:57.070,14557,64,-37,7518
2024-01-03 23:53:57.119,14557,64,-37,7518
2024-01-03 23:53:57.127,14557,64,-37,7518
2024-01-03 23:53:57.150,14557,64,-37,7518
2024-01-03 23:53:57.175,14557,64,-37,7518
2024-01-03 23:53:57.202,14557,64,-37,7518
2024-01-03 23:53:57.238,14557,64,-37,7518
2024-01-03 23:53:57.262,14557,64,-37,7518
2024-01-03 23:53:57.287,14557,64,-37,7518
2024-01-03 23:53:57.320,14557,64,-37,7518
2024-01-03 23:53:57.356,14557,64,-37,7518
2024-01-03 23:53:57.368,14557,64,-37,7518
2024-01-03 23:53:57.397,14557,64,-37,7518
2024-01-03 23:53:57.428,14557,64,-37,7518
2024-01-03 23:53:57.459,14557,64,-37,7518
2024-01-03 23:53:57.483,14557,64,-37,7518
2024-01-03 23:53:57.508,14557,64,-37,7518
2024-01-03 23:53:57.540,14557,64,-37,7518
2024-01-03 23:53:57.571,14557,64,-37,7518
2024-01-03 23:53:57.594,14557,64,-37,7518
2024-01-03 23:53:57.620,14557,64,-37,7518
2024-01-03 23:53:57.646,14557,64,-37,7518
2024-01-03 23:53:57.697,14557,64,-37,7518
2024-01-03 23:53:57.704,14557,64,-37,7518
2024-01-03 23:53:57.747,14557,64,-37,7518
2024-01-03 23:53:57.758,14557,64,-37,7518
2024-01-03 23:53:57.786,14557,64,-37,7518
2024-01-03 23:53:57.816,14557,64,-37,7518
2024-01-03 23:53:57.839,14557,64,-37,7518
2024-01-03 23:53:57.867,14557,64,-37,7518
2024-01-03 23:53:57.894,14557,64,-37,7518
2024-01-03 23:53:57.930,14557,64,-37,7518
2024-01-03 23:53:57.952,14557,64,-37,7518
2024-01-03 23:53:58.001,14557,64,-37,7518
2024-01-03 23:53:58.013,14557,64,-37,7518
2024-01-03 23:53:58.046,14557,64,-37,7518
2024-01-03 23:53:58.086,14557,64,-37,7518
2024-01-03 23:53:58.091,14557,64,-37,7518
2024-01-03 23:53:58.118,14557,64,-37,7518
2024-01-03 23:53:58.147,14557,64,-37,7518
2024-01-03 23:53:58.176,14557,64,-37,7518
2024-01-03 23:53:58.206,14557,64,-37,7518
2024-01-03 23:53:58.228,14557,64,-37,7518
2024-01-03 23:53:58.281,14557,64,-37,7518
2024-01-03 23:53:58.293,14557,64,-37,7518
2024-01-03 23:53:58.310,14557,64,-37,7518
2024-01-03 23:53:58.337,14557,64,-37,7518
2024-01-03 23:53:58.369,14557,64,-37,7518
2024-01-03 23:53:58.403,14557,64,-37,7518
2024-01-03 23:53:58.422,14557,64,-37,7518
2024-01-03 23:53:58.450,14557,64,-37,7518
2024-01-03 23:53:58.481,14557,64,-37,7518
2024-01-03 23:53:58.532,14557,64,-37,7518
2024-01-03 23:53:58.558,14557,64,-37,7518
2024-01-03 23:53:58.564,14557,64,-37,7518
2024-01-03 23:53:58.594,14557,64,-37,7518
2024-01-03 23:53:58.614,14557,64,-37,7518
2024-01-03 23:53:58.641,14557,64,-37,7518
2024-01-03 23:53:58.668,14557,64,-37,7518
2024-01-03 23:53:58.702,14557,64,-37,7518
2024-01-03 23:53:58.723,14557,64,-37,7518
2024-01-03 23:53:58.750,14557,64,-37,7518
2024-01-03 23:53:58.781,14557,64,-37,7518
2024-01-03 23:53:58.805,14557,64,-37,7518
2024-01-03 23:53:58.832,14557,64,-37,7518
2024-01-03 23:53:58.865,14557,64,-37,7518
2024-01-03 23:53:58.887,14557,64,-37,7518
2024-01-03 23:53:58.922,14557,64,-37,7518
2024-01-03 23:53:58.951,14557,64,-37,7518
2024-01-03 23:53:58.973,14557,64,-37,7518
2024-01-03 23:53:59.003,14557,64,-37,7518
2024-01-03 23:53:59.035,14557,64,-37,7518
2024-01-03 23:53:59.057,14557,64,-37,7518
2024-01-03 23:53:59.087,14557,64,-37,7518
2024-01-03 23:53:59.141,14557,64,-37,7518
2024-01-03 23:53:59.152,14557,64,-37,7518
2024-01-03 23:53:59.194,14557,64,-37,7518
2024-01-03 23:53:59.200,14557,64,-37,7518
2024-01-03 23:53:59.226,14557,64,-37,7518
2024-01-03 23:53:59.251,14557,64,-37,7518
2024-01-03 23:53:59.289,14557,64,-37,7518
2024-01-03 23:53:59.305,14557,64,-37,7518
2024-01-03 23:53:59.333,14557,64,-37,7518
2024-01-03 23:53:59.366,14557,64,-37,7518
2024-01-03 23:53:59.388,14557,64,-37,7518
2024-01-03 23:53:59.426,14557,64,-37,7518
2024-01-03 23:53:59.446,14557,64,-37,7518
2024-01-03 23:53:59.477,14557,64,-37,7518
2024-01-03 23:53:59.504,14557,64,-37,7518
2024-01-03 23:53:59.531,14557,64,-37,7518
2024-01-03 23:53:59.556,14557,64,-37,7518
2024-01-03 23:53:59.581,14557,64,-37,7518
2024-01-03 23:53:59.634,14557,64,-37,7518
2024-01-03 23:53:59.652,14557,64,-37,7518
2024-01-03 23:53:59.670,14557,64,-37,7518
2024-01-03 23:53:59.690,14557,64,-37,7518
2024-01-03 23:53:59.714,14557,64,-37,7518
2024-01-03 23:53:59.744,14557,64,-37,7518
2024-01-03 23:53:59.774,14557,64,-37,7518
2024-01-03 23:53:59.797,14557,64,-37,7518
2024-01-03 23:53:59.826,14557,64,-37,7518
2024-01-03 23:53:59.854,14557,64,-37,7518
2024-01-03 23:53:59.881,14557,64,-37,7518
2024-01-03 23:53:59.910,14557,64,-37,7518
2024-01-03 23:53:59.953,14557,64,-37,7518
2024-01-03 23:53:59.963,14557,64,-37,7518
2024-01-03 23:53:59.989,14557,63,-37,7518
2024-01-03 23:54:00.024,14557,63,-37,7518
2024-01-03 23:54:00.043,14557,63,-37,7518
2024-01-03 23:54:00.070,14557,63,-37,7518
2024-01-03 23:54:00.103,14557,63,-37,7518
2024-01-03 23:54:00.126,14557,63,-37,7518
2024-01-03 23:54:00.156,14557,63,-37,7518
2024-01-03 23:54:00.217,14557,63,-37,7518
2024-01-03 23:54:00.239,14557,63,-37,7518
2024-01-03 23:54:00.246,14557,63,-37,7518
2024-01-03 23:54:00.267,14557,63,-37,7518
2024-01-03 23:54:00.301,14557,63,-37,7518
2024-01-03 23:54:00.324,14557,63,-37,7518
2024-01-03 23:54:00.383,14557,63,-37,7518
2024-01-03 23:54:00.405,14557,63,-37,7518
2024-01-03 23:54:00.415,14557,63,-37,7518
2024-01-03 23:54:00.434,14557,63,-37,7518
2024-01-03 23:54:00.461,14557,63,-37,7518
2024-01-03 23:54:00.488,14557,63,-37,7518
2024-01-03 23:54:00.521,14557,63,-37,7518
2024-01-03 23:54:00.561,14557,63,-37,7518
2024-01-03 23:54:00.574,14557,63,-37,7518
2024-01-03 23:54:00.605,14557,63,-37,7518
2024-01-03 23:54:00.630,14557,63,-37,7518
2024-01-03 23:54:00.660,14557,63,-37,7518
2024-01-03 23:54:00.701,14557,63,-37,7518
2024-01-03 23:54:00.712,14557,63,-37,7518
2024-01-03 23:54:00.754,14557,63,-37,7518
2024-01-03 23:54:00.767,14557,63,-37,7518
2024-01-03 23:54:00.793,14557,63,-37,7518
2024-01-03 23:54:00.825,14557,63,-37,7518
2024-01-03 23:54:00.847,14557,63,-37,7518
2024-01-03 23:54:00.880,14557,63,-37,7518
2024-01-03 23:54:00.914,14557,63,-37,7518
2024-01-03 23:54:00.933,14557,63,-37,7518
2024-01-03 23:54:00.961,14557,63,-37,7518
2024-01-03 23:54:00.985,14557,63,-37,7518
2024-01-03 23:54:01.014,14557,63,-37,7518
2024-01-03 23:54:01.040,14557,63,-37,7518
2024-01-03 23:54:01.068,14557,63,-37,7518
2024-01-03 23:54:01.102,14557,63,-37,7518
2024-01-03 23:54:01.129,14557,63,-37,7518
2024-01-03 23:54:01.154,14557,63,-37,7518
2024-01-03 23:54:01.195,14557,63,-37,7518
2024-01-03 23:54:01.224,14557,63,-37,7518
2024-01-03 23:54:01.236,14557,63,-37,7518
2024-01-03 23:54:01.262,14557,63,-37,7518
2024-01-03 23:54:01.316,14557,63,-37,7518
2024-01-03 23:54:01.331,14557,63,-37,7518
2024-01-03 23:54:01.344,14557,63,-37,7518
2024-01-03 23:54:01.368,14557,63,-37,7518
2024-01-03 23:54:01.423,14557,63,-37,7518
2024-01-03 23:54:01.451,14557,63,-37,7518
