Timestamp,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
2024-01-03 23:58:26.053,-0.427374,-0.457281,55.53161,0.06,0.06,9.66,0.062,0.0,-0.125,6.0,8.875,-32.5
2024-01-03 23:58:26.177,-0.432723,-0.458166,53.004927,0.08,0.09,9.65,0.0,-0.125,-0.062,6.0,8.062,-32.5
2024-01-03 23:58:26.193,-0.431846,-0.458982,60.206128,0.08,0.07,9.66,0.062,0.375,0.0,4.75,8.5,-31.75
2024-01-03 23:58:26.213,-0.442135,-0.460506,56.353505,0.07,0.1,9.61,0.0,0.062,0.0,5.562,8.5,-32.875
2024-01-03 23:58:26.233,-0.434027,-0.462778,60.199201,0.09,0.08,9.64,0.062,-0.125,0.125,4.75,8.5,-31.75
2024-01-03 23:58:26.331,-0.434918,-0.455349,60.220859,0.06,0.05,9.62,0.062,-0.125,0.188,4.75,8.5,-31.75
2024-01-03 23:58:26.344,-0.433867,-0.462144,51.910072,0.1,0.07,9.69,0.0,-0.188,0.188,6.25,8.062,-32.875
2024-01-03 23:58:26.368,-0.438947,-0.46581,58.086382,0.09,0.09,9.63,0.0,-0.125,-0.125,5.188,8.5,-31.75
2024-01-03 23:58:26.459,-0.439903,-0.457997,60.176608,0.06,0.09,9.59,0.0,0.062,-0.062,5.188,9.25,-32.188
2024-01-03 23:58:26.486,-0.435757,-0.452946,56.386314,0.06,0.06,9.63,0.125,-0.125,0.25,5.562,8.5,-31.0
2024-01-03 23:58:26.538,-0.440686,-0.454048,53.023108,0.08,0.09,9.65,0.062,-0.062,0.0,6.0,8.062,-33.25
2024-01-03 23:58:26.595,-0.439411,-0.452105,51.9518,0.07,0.07,9.66,0.0,-0.125,0.0,6.25,8.062,-32.062
2024-01-03 23:58:26.610,-0.442805,-0.442957,51.982691,0.07,0.07,9.64,0.125,0.062,-0.062,6.25,8.062,-31.688
2024-01-03 23:58:26.625,-0.444213,-0.444374,51.979239,0.05,0.09,9.63,0.0,0.062,-0.125,6.25,8.062,-32.062
2024-01-03 23:58:26.656,-0.441423,-0.444534,54.459486,0.08,0.07,9.66,0.125,-0.062,0.125,6.0,8.5,-32.188
2024-01-03 23:58:26.692,-0.449038,-0.449024,53.393799,0.09,0.1,9.65,0.062,0.125,-0.125,6.25,8.5,-32.062
2024-01-03 23:58:26.740,-0.447302,-0.447289,53.394834,0.07,0.07,9.68,0.062,0.0,0.0,6.25,8.5,-32.062
2024-01-03 23:58:26.773,-0.445718,-0.451642,56.391176,0.09,0.07,9.65,0.188,-0.062,-0.125,5.562,8.5,-32.188
2024-01-03 23:58:26.826,-0.432283,-0.452662,51.559865,0.08,0.03,9.71,0.125,0.062,0.125,6.688,8.5,-31.25
2024-01-03 23:58:26.913,-0.448174,-0.4432,55.600206,0.05,0.1,9.62,0.062,-0.125,0.062,6.0,8.875,-32.5
2024-01-03 23:58:26.985,-0.452594,-0.438926,55.617869,0.06,0.09,9.61,0.062,0.062,-0.062,6.0,8.875,-32.5
2024-01-03 23:58:26.998,-0.447703,-0.446543,50.917205,0.1,0.06,9.69,0.062,-0.062,-0.125,6.25,7.75,-31.0
2024-01-03 23:58:27.047,-0.452174,-0.454056,53.062663,0.1,0.09,9.6,-0.062,-0.188,0.062,6.0,8.062,-31.25
2024-01-03 23:58:27.075,-0.450367,-0.449184,55.589402,0.06,0.07,9.64,0.062,0.188,-0.062,6.0,8.875,-32.5
2024-01-03 23:58:27.098,-0.451573,-0.444518,53.411364,0.06,0.08,9.66,0.125,-0.062,-0.062,6.25,8.5,-31.75
2024-01-03 23:58:27.207,-0.444844,-0.447354,55.032807,0.07,0.04,9.68,0.0,-0.188,0.188,5.562,8.062,-32.188
2024-01-03 23:58:27.220,-0.45238,-0.457743,55.572091,0.11,0.1,9.62,0.0,-0.062,0.0,6.0,8.875,-32.5
2024-01-03 23:58:27.237,-0.447647,-0.458703,58.10241,0.08,0.06,9.61,0.0,-0.062,-0.062,5.188,8.5,-32.875
2024-01-03 23:58:27.289,-0.449038,-0.459542,58.102495,0.08,0.08,9.64,0.062,0.125,0.0,5.188,8.5,-32.875
2024-01-03 23:58:27.397,-0.445546,-0.461093,56.356269,0.08,0.05,9.66,-0.125,-0.25,0.0,5.562,8.5,-33.0
2024-01-03 23:58:27.442,-0.453171,-0.470931,49.512836,0.11,0.1,9.58,-0.062,0.0,0.0,6.25,7.375,-31.688
2024-01-03 23:58:27.464,-0.454188,-0.465141,57.455733,0.06,0.08,9.68,0.0,0.0,0.062,5.562,8.875,-33.25
2024-01-03 23:58:27.476,-0.461195,-0.468629,57.458323,0.09,0.1,9.64,0.0,-0.062,0.062,5.562,8.875,-33.25
2024-01-03 23:58:27.550,-0.464964,-0.469046,55.574133,0.08,0.09,9.61,0.0,-0.062,-0.062,6.0,8.875,-31.75
2024-01-03 23:58:27.587,-0.459546,-0.463424,58.119787,0.06,0.06,9.64,0.062,0.188,-0.062,5.188,8.5,-32.188
2024-01-03 23:58:27.600,-0.451336,-0.466832,51.942215,0.09,0.05,9.7,-0.062,-0.062,0.062,6.25,8.062,-31.688
2024-01-03 23:58:27.635,-0.455459,-0.46425,51.95593,0.07,0.09,9.66,0.062,-0.062,0.0,6.25,8.062,-31.688
2024-01-03 23:58:27.726,-0.453466,-0.464786,54.428016,0.08,0.07,9.65,0.0,0.0,0.062,6.0,8.5,-32.5
2024-01-03 23:58:27.739,-0.44559,-0.471141,54.41588,0.1,0.05,9.68,-0.062,-0.062,0.0,6.0,8.5,-31.0
2024-01-03 23:58:27.761,-0.441086,-0.477208,50.569642,0.1,0.06,9.67,-0.062,-0.062,0.125,6.0,7.375,-32.5
2024-01-03 23:58:27.826,-0.439855,-0.477146,55.508538,0.08,0.07,9.63,0.0,-0.312,0.0,6.0,8.875,-32.188
2024-01-03 23:58:27.874,-0.44176,-0.477186,55.511583,0.08,0.08,9.59,0.0,0.062,-0.062,6.0,8.875,-32.188
2024-01-03 23:58:27.887,-0.443471,-0.477125,52.991723,0.08,0.08,9.63,0.062,-0.188,0.062,6.0,8.062,-31.25
2024-01-03 23:58:28.029,-0.440606,-0.471128,60.1324,0.07,0.06,9.65,-0.125,-0.125,0.0,5.188,9.25,-32.875
2024-01-03 23:58:28.041,-0.444148,-0.474181,54.465942,0.07,0.09,9.62,0.0,0.062,-0.125,6.25,8.875,-32.5
2024-01-03 23:58:28.056,-0.439313,-0.477196,54.450706,0.1,0.07,9.67,0.0,-0.125,0.125,6.25,8.875,-32.5
2024-01-03 23:58:28.069,-0.448714,-0.471296,54.973904,0.07,0.09,9.63,-0.062,-0.062,0.0,5.562,8.062,-32.5
2024-01-03 23:58:28.110,-0.447145,-0.471579,55.743411,0.08,0.07,9.61,0.062,0.188,-0.062,5.188,7.75,-31.25
2024-01-03 23:58:28.204,-0.441061,-0.47171,55.535312,0.07,0.06,9.65,-0.062,-0.062,-0.125,6.0,8.875,-31.25
2024-01-03 23:58:28.217,-0.445525,-0.474662,51.919453,0.09,0.07,9.67,0.125,0.125,0.0,6.25,8.062,-31.0
2024-01-03 23:58:28.240,-0.439831,-0.468948,55.539756,0.07,0.07,9.63,0.062,0.188,-0.062,6.0,8.875,-31.25
2024-01-03 23:58:28.277,-0.435689,-0.463349,54.974692,0.06,0.06,9.63,0.0,0.062,-0.188,5.562,8.062,-32.188
2024-01-03 23:58:28.328,-0.437777,-0.455102,54.725208,0.05,0.08,9.6,0.0,-0.188,0.125,6.688,9.562,-30.5
2024-01-03 23:58:28.372,-0.439711,-0.453193,50.873046,0.07,0.08,9.62,0.062,0.125,0.0,6.25,7.75,-32.875
2024-01-03 23:58:28.431,-0.435519,-0.457223,47.525652,0.09,0.06,9.66,-0.25,0.0,0.0,7.062,7.75,-32.5
2024-01-03 23:58:28.467,-0.430838,-0.45886,54.402711,0.08,0.08,9.66,0.062,-0.125,0.062,6.0,8.5,-32.5
2024-01-03 23:58:28.513,-0.428541,-0.458037,47.509724,0.08,0.05,9.68,0.062,-0.188,-0.125,7.062,7.75,-32.5
2024-01-03 23:58:28.537,-0.430185,-0.456805,53.003535,0.07,0.07,9.6,0.125,-0.188,0.062,6.0,8.062,-32.5
2024-01-03 23:58:28.550,-0.429499,-0.457763,58.087047,0.08,0.07,9.63,0.0,0.0,0.062,5.188,8.5,-32.062
2024-01-03 23:58:28.593,-0.431847,-0.464654,50.050666,0.1,0.08,9.62,0.062,0.125,0.0,7.062,8.5,-32.062
2024-01-03 23:58:28.664,-0.434004,-0.468138,50.047081,0.09,0.08,9.65,0.0,0.188,-0.188,7.062,8.5,-32.062
2024-01-03 23:58:28.678,-0.427132,-0.468456,56.330505,0.08,0.05,9.66,-0.125,0.125,0.0,5.562,8.5,-31.25
2024-01-03 23:58:28.713,-0.429549,-0.468807,57.416861,0.08,0.08,9.64,0.062,-0.062,-0.062,5.562,8.875,-32.5
2024-01-03 23:58:28.756,-0.434872,-0.463234,53.934236,0.06,0.09,9.62,-0.062,-0.188,0.062,5.562,7.75,-32.188
2024-01-03 23:58:28.919,-0.437856,-0.451179,50.882323,0.08,0.07,9.62,-0.125,-0.062,-0.062,6.25,7.75,-31.75
2024-01-03 23:58:28.931,-0.438959,-0.449849,51.570964,0.05,0.09,9.64,0.0,0.125,-0.125,6.688,8.5,-32.188
2024-01-03 23:58:28.944,-0.445835,-0.449531,53.062037,0.07,0.1,9.59,-0.125,0.062,-0.062,6.0,8.062,-31.25
2024-01-03 23:58:28.959,-0.444302,-0.441882,57.510242,0.05,0.07,9.66,0.0,0.0,0.0,6.0,9.562,-32.5
2024-01-03 23:58:29.007,-0.44886,-0.440612,58.162445,0.07,0.09,9.63,-0.062,0.188,0.062,5.188,8.5,-32.188
2024-01-03 23:58:29.051,-0.45319,-0.439405,58.172782,0.07,0.09,9.63,-0.062,-0.125,-0.125,5.188,8.5,-32.188
2024-01-03 23:58:29.076,-0.448305,-0.438172,54.034397,0.07,0.06,9.67,0.062,0.125,-0.062,5.562,7.75,-31.25
2024-01-03 23:58:29.140,-0.449738,-0.431169,53.442905,0.05,0.08,9.61,-0.188,-0.125,0.062,6.25,8.5,-31.25
2024-01-03 23:58:29.154,-0.439089,-0.439204,53.3984,0.1,0.04,9.68,-0.062,0.188,0.062,6.25,8.5,-32.188
2024-01-03 23:58:29.254,-0.448514,-0.445637,57.509883,0.08,0.09,9.61,-0.062,0.0,0.062,5.562,8.875,-32.188
2024-01-03 23:58:29.298,-0.434995,-0.441167,58.145126,0.06,0.03,9.65,-0.125,0.0,0.0,5.188,8.5,-31.688
2024-01-03 23:58:29.311,-0.440018,-0.445882,59.216119,0.09,0.09,9.63,0.0,0.0,-0.062,5.188,8.875,-31.25
2024-01-03 23:58:29.362,-0.435811,-0.447312,56.381458,0.08,0.06,9.66,0.0,-0.062,0.125,5.562,8.5,-32.5
2024-01-03 23:58:29.442,-0.434249,-0.447128,54.520997,0.07,0.09,9.61,-0.188,0.062,0.0,6.25,8.875,-31.688
2024-01-03 23:58:29.455,-0.428863,-0.448696,54.508536,0.08,0.05,9.65,-0.062,0.125,0.062,6.25,8.875,-31.688
2024-01-03 23:58:29.482,-0.433382,-0.448595,58.529213,0.08,0.07,9.62,0.0,0.062,-0.125,5.562,9.25,-31.25
2024-01-03 23:58:29.520,-0.429525,-0.449914,58.10589,0.08,0.06,9.65,0.0,-0.062,0.188,5.188,8.5,-32.188
2024-01-03 23:58:29.583,-0.437765,-0.451192,57.484657,0.08,0.1,9.64,0.0,0.062,0.0,5.562,8.875,-31.75
2024-01-03 23:58:29.602,-0.430705,-0.449391,57.477938,0.07,0.05,9.66,0.0,0.0,0.125,5.562,8.875,-31.75
2024-01-03 23:58:29.674,-0.443915,-0.449033,54.462265,0.07,0.1,9.64,0.062,0.0,0.125,6.0,8.5,-31.25
2024-01-03 23:58:29.686,-0.435998,-0.45077,57.482906,0.08,0.09,9.61,0.0,0.125,0.125,5.562,8.875,-31.75
2024-01-03 23:58:29.765,-0.447126,-0.44878,48.118293,0.08,0.09,9.66,0.062,0.0,0.062,6.25,7.0,-32.5
2024-01-03 23:58:29.777,-0.442564,-0.447427,57.501531,0.07,0.07,9.62,0.0,0.25,0.0,5.562,8.875,-31.75
2024-01-03 23:58:29.790,-0.445529,-0.444134,48.126237,0.06,0.07,9.66,0.125,0.25,-0.062,6.25,7.0,-32.5
2024-01-03 23:58:29.817,-0.43808,-0.451583,55.020519,0.1,0.05,9.66,0.0,0.0,0.0,5.562,8.062,-31.25
2024-01-03 23:58:29.918,-0.435869,-0.447904,57.483972,0.06,0.07,9.65,0.0,0.062,0.062,5.562,8.875,-32.188
2024-01-03 23:58:29.931,-0.436935,-0.452728,56.38556,0.08,0.07,9.66,0.0,0.188,0.0,5.562,8.5,-31.25
2024-01-03 23:58:29.944,-0.431924,-0.449307,57.474142,0.08,0.06,9.63,0.062,0.062,-0.062,5.562,8.875,-32.188
2024-01-03 23:58:30.020,-0.42814,-0.444653,52.654902,0.06,0.06,9.65,0.062,0.125,0.0,5.562,7.375,-31.75
2024-01-03 23:58:30.034,-0.430606,-0.443309,57.495489,0.07,0.08,9.6,0.0,-0.125,-0.062,6.0,9.562,-31.75
2024-01-03 23:58:30.127,-0.435738,-0.444844,60.23815,0.08,0.09,9.67,0.0,-0.062,0.0,4.75,8.5,-32.5
2024-01-03 23:58:30.205,-0.43843,-0.440891,51.9758,0.08,0.07,9.62,0.0,0.0,0.0,6.25,8.062,-32.188
2024-01-03 23:58:30.216,-0.439563,-0.439019,53.399674,0.05,0.07,9.68,0.188,0.062,0.062,6.25,8.5,-32.188
2024-01-03 23:58:30.229,-0.440307,-0.445619,53.393575,0.09,0.08,9.63,0.125,0.0,-0.062,6.25,8.5,-31.25
2024-01-03 23:58:30.318,-0.442065,-0.444141,56.409278,0.07,0.08,9.64,0.125,-0.062,-0.125,5.562,8.5,-31.75
2024-01-03 23:58:30.330,-0.440743,-0.445683,54.527216,0.08,0.07,9.65,0.062,-0.125,0.188,6.25,8.875,-32.5
2024-01-03 23:58:30.388,-0.448453,-0.450171,54.529641,0.09,0.1,9.63,0.0,-0.188,0.062,6.25,8.875,-32.5
2024-01-03 23:58:30.400,-0.443805,-0.454325,51.985648,0.09,0.06,9.67,0.125,0.062,0.0,6.0,7.75,-31.25
2024-01-03 23:58:30.447,-0.442439,-0.455407,54.434867,0.08,0.07,9.63,-0.062,0.188,0.125,6.0,8.5,-32.188
2024-01-03 23:58:30.461,-0.450064,-0.45941,54.438443,0.09,0.1,9.63,0.0,-0.062,0.062,6.0,8.5,-32.188
2024-01-03 23:58:30.524,-0.443796,-0.461145,57.463572,0.09,0.06,9.64,0.125,0.25,0.0,5.562,8.875,-32.188
2024-01-03 23:58:30.571,-0.448435,-0.455974,57.489721,0.06,0.09,9.61,0.125,0.062,0.062,5.562,8.875,-31.75
2024-01-03 23:58:30.604,-0.44078,-0.456802,56.641836,0.08,0.05,9.7,0.0,0.062,0.0,6.0,9.25,-31.0
2024-01-03 23:58:30.707,-0.435502,-0.452927,57.481925,0.08,0.07,9.66,-0.062,0.062,0.125,5.562,8.875,-31.375
2024-01-03 23:58:30.778,-0.427119,-0.463655,52.997057,0.1,0.02,9.7,0.0,0.062,-0.125,6.0,8.062,-31.0
2024-01-03 23:58:30.821,-0.441497,-0.467273,54.409455,0.09,0.12,9.62,-0.125,0.0,-0.062,6.0,8.5,-31.75
2024-01-03 23:58:30.846,-0.437216,-0.461702,51.950654,0.06,0.06,9.66,0.0,0.188,-0.188,6.0,7.75,-31.75
2024-01-03 23:58:30.907,-0.44501,-0.459376,51.971399,0.07,0.1,9.66,-0.062,-0.062,-0.062,6.0,7.75,-31.75
2024-01-03 23:58:30.970,-0.449449,-0.463097,56.374087,0.09,0.09,9.66,0.0,-0.062,-0.062,5.562,8.5,-31.75
2024-01-03 23:58:30.983,-0.45987,-0.466855,51.95746,0.09,0.11,9.58,-0.062,-0.125,-0.062,6.25,8.062,-31.75
2024-01-03 23:58:31.069,-0.464405,-0.453582,54.477531,0.08,0.09,9.65,-0.125,-0.062,-0.125,6.0,8.5,-32.188
2024-01-03 23:58:31.081,-0.460724,-0.452455,55.601896,0.03,0.08,9.61,-0.062,0.0,-0.188,6.0,8.875,-32.188
2024-01-03 23:58:31.094,-0.458979,-0.454627,54.465557,0.08,0.06,9.66,0.0,0.062,0.125,6.0,8.5,-32.188
2024-01-03 23:58:31.129,-0.459754,-0.45562,56.410834,0.08,0.08,9.66,0.062,-0.062,0.125,5.562,8.5,-31.688
2024-01-03 23:58:31.189,-0.45164,-0.462587,54.518579,0.1,0.05,9.63,-0.125,-0.125,0.0,6.25,8.875,-31.25
2024-01-03 23:58:31.253,-0.451436,-0.455037,55.02139,0.05,0.09,9.6,-0.062,0.25,-0.062,5.562,8.062,-32.5
2024-01-03 23:58:31.329,-0.453588,-0.448511,53.399395,0.08,0.07,9.66,-0.125,-0.188,0.062,6.25,8.5,-32.5
2024-01-03 23:58:31.341,-0.45561,-0.447144,55.049692,0.05,0.09,9.64,0.062,-0.125,0.062,5.562,8.062,-32.5
2024-01-03 23:58:31.404,-0.45014,-0.453861,57.487864,0.08,0.09,9.66,-0.125,0.0,0.188,5.562,8.875,-32.5
2024-01-03 23:58:31.423,-0.445737,-0.452775,51.583058,0.09,0.05,9.66,0.0,0.0,0.25,6.688,8.5,-31.25
2024-01-03 23:58:31.448,-0.45738,-0.454966,57.49677,0.08,0.1,9.63,0.062,-0.062,0.125,5.562,8.875,-32.5
2024-01-03 23:58:31.479,-0.458384,-0.450123,54.484167,0.06,0.08,9.6,-0.188,0.0,-0.125,6.0,8.5,-31.25
2024-01-03 23:58:31.629,-0.452257,-0.447955,56.422627,0.06,0.07,9.67,-0.062,-0.062,0.125,5.562,8.5,-31.25
2024-01-03 23:58:31.671,-0.447456,-0.449307,56.411374,0.08,0.06,9.65,0.125,-0.125,0.0,5.562,8.5,-31.25
2024-01-03 23:58:31.684,-0.451884,-0.450664,56.655539,0.08,0.09,9.62,-0.062,-0.125,0.0,6.0,9.25,-32.5
2024-01-03 23:58:31.754,-0.456119,-0.451979,58.993346,0.08,0.09,9.61,-0.062,-0.125,0.125,4.75,8.062,-31.0
2024-01-03 23:58:31.775,-0.457062,-0.453129,56.406645,0.08,0.08,9.65,-0.062,0.062,-0.125,5.562,8.5,-32.188
2024-01-03 23:58:31.796,-0.451984,-0.45121,52.004892,0.07,0.06,9.67,-0.188,0.062,0.0,6.0,7.75,-31.75
2024-01-03 23:58:31.838,-0.450143,-0.452374,51.998487,0.08,0.07,9.66,-0.062,0.062,-0.125,6.0,7.75,-31.75
2024-01-03 23:58:31.893,-0.451361,-0.450514,53.061661,0.07,0.08,9.66,-0.125,-0.062,0.062,6.0,8.062,-32.188
2024-01-03 23:58:31.996,-0.453832,-0.438762,58.187697,0.07,0.08,9.62,-0.062,-0.062,0.0,5.188,8.5,-31.25
2024-01-03 23:58:32.036,-0.454914,-0.446541,58.169438,0.1,0.08,9.64,0.0,0.0,0.062,5.188,8.5,-31.25
2024-01-03 23:58:32.072,-0.446996,-0.456834,57.479467,0.11,0.05,9.66,0.188,0.125,0.188,5.562,8.875,-32.188
2024-01-03 23:58:32.084,-0.44547,-0.454816,56.394484,0.07,0.07,9.63,0.0,0.0,0.125,5.562,8.5,-31.25
2024-01-03 23:58:32.109,-0.452913,-0.452877,56.396485,0.07,0.1,9.64,0.062,-0.125,0.062,5.562,8.5,-32.5
2024-01-03 23:58:32.186,-0.445095,-0.456923,60.245605,0.09,0.05,9.66,0.062,0.062,0.0,4.75,8.5,-31.0
2024-01-03 23:58:32.210,-0.467928,-0.455119,60.285321,0.07,0.15,9.53,0.0,0.0,0.0,4.75,8.5,-31.0
2024-01-03 23:58:32.306,-0.465334,-0.450194,54.495743,0.06,0.07,9.64,0.125,0.0,0.062,6.0,8.5,-31.25
2024-01-03 23:58:32.348,-0.454677,-0.452585,56.415179,0.08,0.06,9.67,-0.062,-0.125,-0.062,5.562,8.5,-31.25
2024-01-03 23:58:32.399,-0.459897,-0.451458,54.478916,0.08,0.06,9.64,0.062,-0.125,0.062,6.0,8.5,-31.75
2024-01-03 23:58:32.412,-0.449682,-0.453606,55.025414,0.08,0.06,9.69,0.062,0.125,-0.062,5.562,8.062,-32.188
2024-01-03 23:58:32.425,-0.453915,-0.454675,55.030349,0.08,0.09,9.65,0.0,-0.062,0.188,5.562,8.062,-32.188
2024-01-03 23:58:32.529,-0.465446,-0.452059,51.997767,0.07,0.09,9.64,0.062,-0.062,0.062,6.25,8.062,-32.5
2024-01-03 23:58:32.596,-0.460565,-0.457091,58.151398,0.08,0.07,9.67,-0.062,-0.188,0.125,5.188,8.5,-31.25
2024-01-03 23:58:32.672,-0.465221,-0.455951,52.018737,0.07,0.1,9.6,0.062,0.125,-0.062,6.0,7.75,-31.75
2024-01-03 23:58:32.684,-0.458296,-0.457961,51.994665,0.08,0.07,9.66,0.188,0.125,0.0,6.0,7.75,-32.5
2024-01-03 23:58:32.728,-0.459791,-0.459899,51.998594,0.09,0.06,9.64,0.0,0.062,0.125,6.0,7.75,-31.75
2024-01-03 23:58:32.742,-0.460749,-0.460852,56.797411,0.08,0.08,9.57,0.062,0.125,0.125,5.188,8.062,-32.188
2024-01-03 23:58:32.864,-0.464976,-0.462371,56.392033,0.08,0.07,9.64,0.125,0.0,0.062,5.562,8.5,-32.562
2024-01-03 23:58:32.902,-0.471877,-0.466704,58.14843,0.09,0.09,9.61,0.062,0.062,0.125,5.188,8.5,-31.0
2024-01-03 23:58:32.923,-0.475112,-0.458274,60.262752,0.05,0.09,9.61,-0.062,0.062,0.062,4.75,8.5,-32.562
2024-01-03 23:58:32.970,-0.46915,-0.465015,51.984494,0.1,0.06,9.66,0.062,-0.25,0.125,6.25,8.062,-31.0
2024-01-03 23:58:33.048,-0.469443,-0.465848,54.46581,0.07,0.06,9.67,0.125,-0.062,0.062,6.0,8.5,-31.25
2024-01-03 23:58:33.068,-0.47544,-0.468537,54.469609,0.09,0.1,9.63,0.062,0.062,0.062,6.0,8.5,-31.25
2024-01-03 23:58:33.135,-0.475851,-0.466809,56.41793,0.08,0.09,9.65,0.0,-0.062,-0.062,5.562,8.5,-31.0
2024-01-03 23:58:33.147,-0.472772,-0.466379,55.034341,0.08,0.09,9.62,-0.062,-0.312,0.0,5.562,8.062,-32.188
2024-01-03 23:58:33.173,-0.472817,-0.461262,56.417796,0.06,0.07,9.66,0.0,0.062,0.0,5.562,8.5,-31.75
2024-01-03 23:58:33.243,-0.46728,-0.454026,50.180277,0.07,0.07,9.65,0.062,0.188,-0.125,6.688,8.062,-31.25
2024-01-03 23:58:33.285,-0.467665,-0.452105,53.085638,0.07,0.08,9.65,-0.125,0.062,-0.062,6.0,8.062,-32.5
2024-01-03 23:58:33.348,-0.46502,-0.453199,52.019423,0.08,0.07,9.67,-0.062,0.125,-0.125,6.0,7.75,-32.562
2024-01-03 23:58:33.360,-0.462614,-0.451385,56.826279,0.07,0.07,9.62,0.0,-0.125,-0.125,5.188,8.062,-32.188
2024-01-03 23:58:33.466,-0.473531,-0.439325,58.202759,0.05,0.13,9.52,-0.188,-0.188,-0.25,5.188,8.5,-32.5
2024-01-03 23:58:33.479,-0.457277,-0.446609,56.829714,0.06,0.06,9.66,0.125,-0.125,-0.125,5.188,8.062,-32.188
2024-01-03 23:58:33.581,-0.467387,-0.441435,59.268596,0.07,0.05,9.67,0.062,-0.062,-0.062,5.188,8.875,-31.25
2024-01-03 23:58:33.610,-0.473796,-0.446164,59.266331,0.09,0.1,9.62,0.062,-0.125,0.0,5.188,8.875,-31.25
2024-01-03 23:58:33.633,-0.476879,-0.447654,53.442368,0.08,0.09,9.63,-0.125,0.0,0.0,6.25,8.5,-32.562
2024-01-03 23:58:33.673,-0.467878,-0.44902,54.50499,0.08,0.05,9.65,0.0,-0.125,0.062,6.0,8.5,-31.0
2024-01-03 23:58:33.753,-0.465415,-0.451476,59.233277,0.08,0.06,9.7,0.0,-0.125,0.0,5.188,8.875,-31.75
2024-01-03 23:58:33.768,-0.471257,-0.450367,52.014778,0.08,0.09,9.63,0.062,0.188,0.062,6.25,8.062,-32.188
2024-01-03 23:58:33.823,-0.468889,-0.452676,59.235525,0.08,0.09,9.64,0.0,-0.312,0.062,5.188,8.875,-31.75
2024-01-03 23:58:33.884,-0.461097,-0.457902,55.799025,0.09,0.08,9.62,0.0,0.188,-0.062,5.188,7.75,-31.75
2024-01-03 23:58:33.913,-0.455835,-0.449835,58.98708,0.05,0.06,9.66,-0.125,-0.062,0.062,4.75,8.062,-31.75
2024-01-03 23:58:33.957,-0.462822,-0.454144,58.145417,0.09,0.1,9.62,-0.062,-0.062,0.125,5.188,8.5,-32.5
2024-01-03 23:58:33.992,-0.46044,-0.44923,58.154557,0.06,0.07,9.66,0.062,-0.062,0.0,5.188,8.5,-32.5
2024-01-03 23:58:34.043,-0.467196,-0.447614,54.507136,0.07,0.1,9.62,0.0,-0.062,0.0,6.0,8.5,-31.0
2024-01-03 23:58:34.067,-0.473708,-0.446144,54.511737,0.07,0.1,9.59,-0.125,0.188,0.0,6.0,8.5,-32.188
2024-01-03 23:58:34.123,-0.476823,-0.438726,47.650111,0.05,0.09,9.62,-0.062,0.0,0.0,7.062,7.75,-31.75
2024-01-03 23:58:34.197,-0.476759,-0.439404,57.575242,0.08,0.09,9.64,0.062,0.062,0.0,5.562,8.875,-31.75
2024-01-03 23:58:34.251,-0.476744,-0.438279,51.664629,0.07,0.08,9.62,0.062,0.188,0.125,6.688,8.5,-32.188
2024-01-03 23:58:34.264,-0.482716,-0.437232,55.131402,0.07,0.1,9.61,0.125,-0.062,0.0,5.562,8.062,-31.75
2024-01-03 23:58:34.305,-0.470382,-0.441923,61.305069,0.09,0.04,9.71,0.0,0.0,-0.125,4.75,8.875,-33.688
2024-01-03 23:58:34.343,-0.46169,-0.443551,61.286967,0.08,0.05,9.66,-0.062,0.125,0.0,4.75,8.875,-33.688
2024-01-03 23:58:34.406,-0.468384,-0.439241,58.602873,0.06,0.1,9.62,0.0,0.062,-0.062,5.562,9.25,-31.25
2024-01-03 23:58:34.419,-0.468838,-0.4322,55.123692,0.05,0.08,9.6,0.0,-0.062,0.062,5.562,8.062,-31.25
2024-01-03 23:58:34.462,-0.46917,-0.42842,61.376687,0.06,0.08,9.64,-0.062,0.0,0.062,4.75,8.875,-31.25
2024-01-03 23:58:34.538,-0.461197,-0.438641,53.441782,0.09,0.08,9.67,-0.188,-0.062,0.125,6.25,8.5,-31.75
2024-01-03 23:58:34.584,-0.452966,-0.440433,55.077441,0.08,0.05,9.66,0.0,-0.062,-0.062,5.562,8.062,-31.0
2024-01-03 23:58:34.636,-0.448185,-0.439257,54.488026,0.07,0.06,9.62,0.125,-0.125,0.062,6.0,8.5,-31.75
2024-01-03 23:58:34.663,-0.446599,-0.444067,56.823242,0.09,0.07,9.63,-0.062,0.125,0.0,5.188,8.062,-31.75
2024-01-03 23:58:34.695,-0.447994,-0.442622,56.829538,0.07,0.08,9.66,0.062,-0.125,0.062,5.188,8.062,-31.75
2024-01-03 23:58:34.733,-0.446353,-0.447181,53.402477,0.09,0.07,9.66,0.0,-0.062,0.062,6.25,8.5,-31.0
2024-01-03 23:58:34.811,-0.447858,-0.448645,55.602417,0.08,0.08,9.62,-0.125,-0.062,0.062,6.0,8.875,-31.0
2024-01-03 23:58:34.864,-0.455121,-0.444006,61.50698,0.06,0.1,9.66,0.0,0.0,0.0,4.5,8.5,-33.25
2024-01-03 23:58:34.898,-0.448376,-0.4385,55.604535,0.07,0.06,9.62,0.0,0.25,-0.062,6.0,8.875,-33.25
